_id,ciudad,contrato,descripcion,empresa,horario,origen,rating_empresa,requerimientos,salario,titulo,url_oferta
computrabajo_d0d0566c3df26bfeef447ef3fd66ad2d,"Bogotá, D.C.",Contrato a término indefinido,"Importante compañía requiere para su equipo de trabajo un Contador Público Profesional recién egresado  con experiencia mínima de un uno a dos  años en procesos contables, manejo de facturación electrónica, temas contables claros, manejo de programas contables, será el encargado de llevar la contabilidad de compañía, generar crecimiento a nivel financiero entre otros INDISPENSABLE facturación electrónica y manejo de Programas contables Horario de trabajo: Lunes a Viernes 8 :00 AM a 6:00 pm sábados de 8:00 am a 12:00  SALARIO $2.000.000 + variable por resultados + prestaciones de ley Contrato directo con la compañía.",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Universidad / Carrera Profesional
2 años de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
",,Analista contable Administrativo - Empresa de transporte,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-contable-administrativo-empresa-de-transporte-en-bogota-dc-4F5005ABECABE5AF61373E686DCF3405#lc=ListOffers-Score-2
computrabajo_576b8897aff377396e318eaa87811908,"Bogotá, D.C.",Contrato a término indefinido,"Importante compañía de servicios requiere para su equipo de trabajo personal con experiencia en aseo y servicios generales, realizando ruta sanitaria y desinfección de las diferentes áreas.Lugar de trabajo: NORTETurnos: Domingo a Domingo turnos rotativosSalario: $1.160.000 + $ 140.000 de transporte + bonificación por cumplimiento.PRESENTATE MAÑANA 9:00 AM CON HOJA DE VIDA CARRERA 11 # 75 - 71 OFICINA PRONCIPAL",White Services SAS,Tiempo Completo,computrabajo,"4,06","Educación mínima: Bachillerato / Educación Media
Menos de 1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.160.000,00 (Mensual)",operarios servicios generales - vivir en el Norte,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-operarios-servicios-generales-vivir-en-el-norte-en-bogota-dc-D8E2055D0271E7B661373E686DCF3405#lc=ListOffers-Score-3
computrabajo_364aa40c1f7b0c537c4d41b1e33c1e91,"Bogotá, D.C.",Contrato de aprendizaje,"¿Te gustaría ser parte de una compañía que permita descubrir todo tu potencial ilimitado, dar rienda suelta a tu creatividad y ser parte de un grupo que está dando forma al futuro de la movilidad?Acompañamos tu inicio de etapa laboral en uno de los principales fabricantes de acristalamiento de alta tecnología del mundo con una amplia cartera de productos, para los mercados automotriz, marino y de seguridad, para permitir un mundo más limpio, seguro e inteligente.¿CUÁL ES EL RETO?•	Apoyo en la ejecución de los análisis a los sistemas de medición.•	Dar soporte a las solicitudes de medición en equipos del área productiva.•	Desarrollo de ensayos de proceso y producto.•	Fabricación de probetas.•	Actualizar y mantener el inventario de instrumentos y equipos de inspección, medición y ensayo.¿QUÉ REQUERIMOS?•	Estudios tecnológicos en actividades de ingeniería mecánica, ingeniería industrial o de procesos, ingeniería física o carreras afines. Además, estar habilitado por la institución para el desarrollo de sus prácticas para inicio inmediato.•	Conocimiento en estadística básica.¿QUÉ OFRECEMOS?•	Salario $1.200.000 + auxilio de alimentación $110.000 + auxilio de transporte $140.606•	Contrato de aprendiz•	Horario de lunes a viernes 7:00am – 5:00pm",Adecco Colombia S.A.,Tiempo Completo,computrabajo,"4,32","Educación mínima: Bachillerato / Educación Media
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.350.606,00 (Mensual)","Practicante laboratorio / tecnólogo mecánica, industrial - contrato de aprendizaje",https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-practicante-laboratorio-tecnologo-mecanica-industrial-contrato-de-aprendizaje-en-bogota-dc-BEF36A6AFAF228A761373E686DCF3405#lc=ListOffers-Score-4
computrabajo_f56ff8cd6a7a3e547673cb087ef022e1,"Bogotá, D.C.",Contrato a término indefinido,"Buscamos el mejor talento, psicólogo o administrador de empresas carrera culminada, con experiencia de mas de 2 años en selección en cargos operativos, manejo de equipos, bienestar, capacitación, manejo de evaluación de desempeño, manejo de proyectos conocimientos en ERP Novasoft, buen liderazgo, comunicación asertiva, frustración a la tolerancia, estratégico.Jornada: lunes a viernes 8:00 am a 5:30pm  -  sábados: 8:00 am-12:30pm remoto",White Services SAS,Tiempo Completo,computrabajo,"4,06","Educación mínima: Universidad / Carrera Profesional
2 años de experiencia
Conocimientos: Comunicación y persuasión, Liderazgo
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
",,Gestor de talento humano - Con experiencia en manejo de equipos,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-gestor-de-talento-humano-con-experiencia-en-manejo-de-equipos-en-bogota-dc-E18309A06BED8A6E61373E686DCF3405#lc=ListOffers-Score-5
computrabajo_abfbe48fda81092c8f58144a269ec058,"Bogotá, D.C.",Contrato a término indefinido,Importante empresa del sector de telecomunicaciones requiere personal con 3 meses certificados para hacer parte del equipo de su trabajo con capacidad de adaptación. Requisitos -Bachiller-Sin experienciaTe ofrecemos-SMLV + Comisiones sin techo + Aux. transporte + EPS + ARL + Caja de Compensación-Crecimiento laboral -Capacitación remunerada - Contrato a termino indefinido Postúlate!,Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Bachillerato / Educación Media
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.000.000,00 (Mensual)",servicio al cliente // aux administrativo // call center// home office - Asesor comercial // Bachilleres // 3 meses en sac,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-servicio-al-cliente-aux-administrativo-call-center-home-office-asesor-comercial-bachilleres-3-meses-en-sac-en-bogota-dc-4A9B18DB344C60BC61373E686DCF3405#lc=ListOffers-Score-6
computrabajo_ee3b65d66bff87ea84402e566bc330c2,"Bogotá, D.C.",Contrato de Obra o labor,"importante empresa del sector requiere bachilleres con 3 meses de experiencia en servicio al cliente condiciones:servido al cliente via chat, multicanallunes a sabado turnos rotativos smlv + sub transporte + todo lo prestacional + variable y demas contamos con beneficios muy buenos para ti el crecimiento y prosperidad dentro de la compañia postulate ya y se parte de nuestro talento",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Bachillerato / Educación Media
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.000.000,00 (Mensual)",Asesores en servicio al cliente/sin experiencia/chat/ posibilidad de trabajo en casa - tecnicos o tecnologos,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesores-en-servicio-al-clientesin-experienciachat-posibilidad-de-trabajo-en-casa-tecnicos-o-tecnologos-en-bogota-dc-16C12A841435F40261373E686DCF3405#lc=ListOffers-Score-7
computrabajo_1b8d6d9dc0825adfaf3e2089aed66936,"Bogotá, D.C.",Contrato a término indefinido,"Importante empresa del sector call center BPO requiere parta su equipo asesores comerciales Funciones: asesor financieroCondiciones desde Tecnicos en adelante  con 6 meses en ventas financieras presencial o callSalario 1200000 + prestaciones de ley + aux de transporte + comisiones + bonos dentro de la operación Horario: Lunes a Sabado te esperamos BENEFICIOS-FONDO DE EMPLEADO-VALIDAMOS ESTUDIANTES NOCTURNOS-PARQUEADERO GRATUITO -CONVENIOS CON INSTITUCIONES DE EDUCACION SUPERIOR-ESTABILIDAD LABORAL, CRECIMIENTO LABORAL  A PARTIR  DE LOS PRIMEROS  MESES DE ANTIGUEDAD IMPORTANTE: SI SE ENCUENTRA EN ALGUN PROCESO DE SELECCIÓN ACTUALMENTE CON LA COMPAÑIA O EN CAPACITACIÓN, OMITIR ESTE MENSAJE, NO SE PUEDEN REALIZAR 2 PROCESOS DE SELECCIÓN AL MISMO TIEMPO, PORQUE EL SISTEMA LOS BLOQUEARA¡¡Te esperamos Excelente resto de día!!",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Educación Básica Secundaria
Menos de 1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.400.000,00 (Mensual)",Horarios de Oficina / Asesor Financiero / Banco Nacional - auxiliar administrativo / 6 meses ventas,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-horarios-de-oficina-asesor-financiero-banco-nacional-auxiliar-administrativo-6-meses-ventas-en-bogota-dc-EE6A9929D776074261373E686DCF3405#lc=ListOffers-Score-8
computrabajo_86dd3a5b4c553178d368b5bc01edb074,"Bogotá, D.C.",Contrato de Obra o labor,"Multinacional se encuentra en búsqueda de asesores comerciales call center con experiencia en ventas, con posibilidad de laborar desde casa con todas las herramientas basado en indicadores mensuales, que cuenten con los siguientes requisitos: Bachilleres académicos graduados de 11, técnicos, tecólogos, profesionales.1 mes de experiencia en ventas certificables presenciales o en call.Base + prestaciones + comisiones.Plan carrera y plan de crecimeinto corporativo.Horarios rotativos de 8 h diarias de lunes a viernes.Capacitación pagada totalmente paga.Estabilidad laboral.Postúlate y no pierdas la oportunidad de crecimeinto personal y laboral.",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Bachillerato / Educación Media
Menos de 1 año de experiencia
Licencias de conducir: B2
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
",,Asesor comercial call center Bogotá posibilidad de trabajar en casa y grandes remuneraciones - con 1 mes de experiencia en ventas,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-call-center-bogota-posibilidad-de-trabajar-en-casa-y-grandes-remuneraciones-con-1-mes-de-experiencia-en-ventas-en-bogota-dc-47718CAE2DED3B9E61373E686DCF3405#lc=ListOffers-Score-9
computrabajo_1a8297e0fbeed3f5d49879de8a04755e,"Bogotá, D.C.",Contrato de Obra o labor,"Multinacional se encuentra en búsqueda de asesores comerciales call center con experiencia en ventas, con posibilidad de laborar desde casa con todas las herramientas basado en indicadores mensuales, que cuenten con los siguientes requisitos: Bachilleres académicos graduados de 11, técnicos, tecólogos, profesionales.1 mes de experiencia en ventas certificables presenciales o en call.Base + prestaciones + comisiones.Plan carrera y plan de crecimeinto corporativo.Horarios rotativos de 8 h diarias de lunes a viernes.Capacitación pagada totalmente paga.Estabilidad laboral.Postúlate y no pierdas la oportunidad de crecimeinto personal y laboral.",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Bachillerato / Educación Media
Menos de 1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
",,Asesor comercial call center Bogotá posibilidad de home office y grandes remuneraciones - con 3 mes de experiencia en ventas,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-call-center-bogota-posibilidad-de-home-office-y-grandes-remuneraciones-con-3-mes-de-experiencia-en-ventas-en-bogota-dc-DA74F82A4900DA0B61373E686DCF3405#lc=ListOffers-Score-10
computrabajo_e677e53d2d74b1eceab6f8db944e9f8e,"Bogotá, D.C.",Contrato a término indefinido,"Importante entidad bancaria solicita colaboradores para brindar servicio de ventas, técnico o tecnólogo administrativo con experiencia  6 meses certificables en venta de tarjeta de crédito, demuestra tus habilidades comerciales.Horario: Lunes a sábado 7am / 7pm  (8 horas rotativas) Salario: 1´000.000+ prestaciones de Ley + Auxilio de transporte de $ 117.000 + Comisión tarjeta Tc aprobadaFIRMA DE CONTRATO INMEDIATA ¡Aplica ya!       NO TE QUEDES SIN LA OPORTUNIDAD DE FORMAR PARTE DE ESTE GRAN EQUIPO DE TRABAJO",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Educación Básica Secundaria
Menos de 1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
",,Banco nacional / Asesor comercial / Técnico o tecnólogo administrativo - 6 meses de experiencia venta de tarjetas crédito,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-banco-nacional-asesor-comercial-tecnico-o-tecnologo-administrativo-6-meses-de-experiencia-venta-de-tarjetas-credito-en-bogota-dc-DD1DC0A5B2F781CB61373E686DCF3405#lc=ListOffers-Score-11
computrabajo_2d3918e22bad0fdf10f585194f3e1129,"Bogotá, D.C.",Contrato a término fijo,"Empresa con más de 45 años de experiencia, integrando servicios y soluciones tecnológicas, requiere para su equipo de trabajo. Asistente de Gestión Humana. Funciones: Apoyo en proceso de contratación y administración del personal de acuerdo a los procedimientos establecidos por el área de Gestión Humana y HS, así mismo apoyo en actividades de bienestar, presenciales del proyecto.Formación Técnico en carreras administrativas y/o Gestión humana.Experiencia de 8 meses en adelante, como generalista  de Gestión Humana, con habilidades y destrezas en expresion oral Horario de trabajo: Lunes a viernes de 8:00 AM a 6:00 PM Disponibilidad de sabados eventualmente hasta 12:00 PM Condiciones laborales: $ 1.600.000 + Todas las prestaciones de ley, lugar de trabajo Prado.",Aplicar,Tiempo Completo,computrabajo,,"Educación mínima: Universidad / Carrera técnica
Menos de 1 año de experiencia
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.600.000,00 (Mensual)",Asistente de Recursos Humanos - Tecnico o Tecnologo en Gestión Humana,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asistente-de-recursos-humanos-tecnico-o-tecnologo-en-gestion-humana-en-bogota-dc-DC2C504E34C1497E61373E686DCF3405#lc=ListOffers-Score-12
computrabajo_9e76339a032aadccde867ad2ea6715ac,"Bogotá, D.C.",Contrato de aprendizaje,"Descripción de la empresaSGS es líder mundial en inspección, verificación, análisis y certificación. Está considerada como principal referente mundial en calidad e integridad, contamos con más de 94.000 empleados y con una red de más de 2.600 oficinas y laboratorios por todo el mundo.Descripción del empleoAtención al canal de servicio al cliente interno y externo.Guia y acompañamiento de cada uno de los procesos de contratación.RequisitosAprendiz en etapa productiva estudiando carreras técnicas o tecnólogas en recursos humanosNo haber firmado contrato de aprendizaje anteriormenteEstar avalado por el instituto para iniciar de manera inmediataInformación adicionalApoyo de sostenimiento : $1.160.000Afiliación ARL y EPSContrato de aprendizaje",SGS COLOMBIA S.A.S.,Tiempo Parcial,computrabajo,"4,32","Educación mínima: Universidad / Carrera técnica
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.160.000,00 (Mensual)",Aprendiz técnico o tecnólogo en recursos humanos o administrativo - Bogotá Urgente,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-aprendiz-tecnico-o-tecnologo-en-recursos-humanos-o-administrativo-bogota-urgente-en-bogota-dc-298C4B445E0979C061373E686DCF3405#lc=ListOffers-Score-13
computrabajo_19dfd2772934a57c828a1faf4adbd48a,"Bogotá, D.C.",Contrato de aprendizaje,"¿Te gustaría ser parte de una compañía que permita descubrir todo tu potencial ilimitado, dar rienda suelta a tu creatividad y ser parte de un grupo que está dando forma al futuro de la movilidad?Acompañamos tu inicio de etapa laboral en uno de los principales fabricantes de acristalamiento de alta tecnología del mundo con una amplia cartera de productos, para los mercados automotriz, marino y de seguridad, para permitir un mundo más limpio, seguro e inteligente.¿CUÁL ES EL RETO?•	Archivar documentación física y soportes•	Mantener actualizados la información documental que soporta el sistema de gestión.•	Apoyar la gestión de cierre de no conformidades, acción es de mejora, programa de auditoria.•	Asegurar la toma de conciencia del personal en el sistema de gestión de calidad, promoviendo el conocimiento del sistema a través de capacitaciones y manejo del sistema en Qualyteam•	Trabajar en conjunto con el área de producción de acuerdo con el plan de mejoramiento industrial en lo referente al valor agregado del SGC en el proceso.¿QUÉ REQUERIMOS?•	Estudiante de tecnología en gestión integrada de la calidad, sistema integrados de gestión. Además, estar habilitado por la institución para el desarrollo de sus prácticas para inicio inmediato.•	Conocimiento en  ISO9001 y Office¿QUÉ OFRECEMOS?•	Salario $1.200.000 + auxilio de alimentación $110.000 + auxilio de transporte $140.606 = $1.450.606•	Contrato de aprendiz•	Horario de lunes a viernes 7:00am – 5:00pm",Adecco Colombia S.A.,Tiempo Completo,computrabajo,"4,32","Educación mínima: Universidad / Carrera tecnológica
Disponibilidad de viajar: No
Disponibilidad de cambio de residencia: No
","$ 1.450.606,00 (Mensual)",Practicante SGC - Sistema de gestión de Calidad Industrial,https://co.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-practicante-sgc-sistema-de-gestion-de-calidad-industrial-en-bogota-dc-A03B1169E957C95C61373E686DCF3405#lc=ListOffers-Score-14
